30109,추켜-세우다,동사,옷깃이나 신체 일부 따위를 위로 가뜬하게 올려 세우다.,비슷한말 치켜-세우다
30113,추켜-올리다,동사,"옷이나 물건, 신체 일부 따위를 위로 가뜬하게 올리다.","비슷한말 추어-올리다, 치켜-올리다"
30115,추켜-잡다,동사,치올리어 잡다.,
30121,추키다,동사,위로 가뜬하게 치올리다.,
30508,축다,동사,물기에 젖어 축축해지다.,
31108,축이다,동사,물 따위에 적시어 축축하게 하다.,
32295,출렁-거리다,동사,몹시 번화하게 넘쳐 나다.,"비슷한말 출렁-대다, 출렁출렁-하다"
32299,출렁-대다,동사,몹시 번화하게 넘쳐 나다.,비슷한말 출렁-거리다
32303,출렁-이다,동사,번화하게 넘쳐 나다.,
32309,출렁출렁-하다,동사,매우 번화하게 넘쳐 나다.,비슷한말 출렁-거리다
32311,출렁-하다,동사,물 따위가 큰 물결을 이루며 한 번 흔들리다.,
32518,출면-못하다,동사,몸이 쇠약해지거나 병을 앓고 난 뒤에 몸에 기운이 없고 몸을 제대로 가누지 못하다.,
32933,출썩-거리다,동사,주책없이 덜렁거리며 자꾸 돌아다니다.,"비슷한말 출썩-대다, 출썩출썩-하다
참고 어휘 촐싹-거리다"
32936,출썩-대다,동사,주책없이 덜렁거리며 자꾸 돌아다니다.,비슷한말 출썩-거리다
32939,출썩-이다,동사,주책없이 덜렁거리며 돌아다니다.,
32945,출썩출썩-하다,동사,자꾸 주책없이 덜렁거리며 돌아다니다.,비슷한말 출썩-거리다
33325,출출-거리다,동사,물 따위가 자꾸 많이 넘치다.,비슷한말 출출-대다
33327,출출-대다,동사,물 따위가 자꾸 많이 넘치다.,비슷한말 출출-거리다
33330,출출-하다,동사,물 따위가 많이 넘치다.,
33690,춤-추다,동사,장단에 맞추거나 흥에 겨워 팔다리와 몸을 율동적으로 움직여 뛰놀다.,
34192,충-빠지다,동사,화살이 떨며 나가다.,
34391,충이다,동사,곡식 따위를 많이 담기 위하여 자루나 섬을 상하좌우로 흔들거나 위아래로 까불다.,
34671,충충-거리다,동사,발걸음을 크게 매우 재게 떼며 땅을 구르듯이 바쁘게 걷다.,비슷한말 충충-대다
34672,충충-대다,동사,발걸음을 크게 매우 재게 떼며 땅을 구르듯이 바쁘게 걷다.,비슷한말 충충-거리다
37168,층타렴-타다,동사,"큰 그릇을 만들 때, 밑바닥 위에 둘러놓은 흙가래로 한 켜의 벽을 붙여 올리다.",
37254,치-가리다,동사,밑에서 위로 올라가며 가리다.,
37269,치-감다,동사,아래에서 위로 올라가며 감다.,
37273,치-개다,동사,마주 대어 잇따라 세게 문지르거나 비비다.,
37282,치-걷다,동사,위쪽을 향하여 걷다.,
37312,치고-받다,동사,서로 말로 다투거나 실제로 때리면서 싸우다.,
37431,치-굴리다,동사,눈알 따위를 위로 굴리다.,
37489,치-긋다,동사,줄 따위를 아래에서 위로 올려 긋다.,반대말 내리-긋다
37520,치-꽂다,동사,아래에서 위를 향하여 꽂다.,
37553,치다,동사,"바람이 세차게 불거나 비, 눈 따위가 세차게 뿌리다.",
37619,치다꺼리-하다,동사,일을 치러 내다.,
37621,치-다루다,동사,아래로부터 위쪽으로 올려 다루다.,
37626,치-닫다,동사,위쪽으로 달리다. 또는 위쪽으로 달려 올라가다.,비슷한말 올리-닫다
37635,치-달리다,동사,아래에서 위로 향하여 달리다.,
37650,치대다,동사,"빨래, 반죽 따위를 무엇에 대고 자꾸 문지르다.",
37651,치-대다,동사,아래에서 위로 향하여 대다.,
37655,치-더듬다,동사,아래에서 위로 향하여 더듬다.,
37660,치덕-거리다,동사,축축하거나 끈적끈적한 것이 여기저기 마구 들러붙다.,"비슷한말 치덕-대다, 치덕치덕-하다"
37663,치덕-대다,동사,축축하거나 끈적끈적한 것이 여기저기 마구 들러붙다.,비슷한말 치덕-거리다
37668,치덕치덕-하다,동사,축축하거나 끈적끈적한 것이 마구 여기저기 들러붙다.,비슷한말 치덕-거리다
37670,치-덮다,동사,아래에서 위로 향하여 덮다.,
37698,치-돌다,동사,아래에서 위로 향하여 돌다.,
37707,치-들다,동사,위로 올려 들다.,비슷한말 치켜-들다
37709,치-들리다,동사,아래에서 위로 향하여 들리다.,
37716,치-뚫다,동사,아래에서 위로 향하여 뚫다.,
37718,치-뛰다,동사,아래에서 위를 향하여 뛰다.,
37719,치-뜨다,동사,눈을 위쪽으로 뜨다.,반대말 내리-뜨다
37721,치-뜨리다,동사,아래에서 위로 향하여 던져 올리다.,"비슷한말 치-치다, 치-트리다"
37745,치렁-거리다,동사,길게 드리운 물건이 이리저리 부드럽게 자꾸 흔들리다.,"비슷한말 치렁-대다, 치렁치렁-하다
참고 어휘 차랑-거리다"
37747,치렁-대다,동사,길게 드리운 물건이 이리저리 부드럽게 자꾸 흔들리다.,비슷한말 치렁-거리다
37752,치렁치렁-하다,동사,길게 드리운 물건이 자꾸 이리저리 부드럽게 흔들리다.,비슷한말 치렁-거리다
37776,치레-하다,동사,잘 손질하여 모양을 내다.,
37904,치르다,동사,주어야 할 돈을 내주다.,
38017,치-매기다,동사,번호나 순서 따위를 아래에서 위로 세어 가면서 값이나 차례를 정하다.,"반대말 내리-매기다
참고 어휘 치-먹다"
38050,치-먹다,동사,"번호, 순서 따위가 위로 치올라 가면서 정하여지다.","반대말 내리-먹다
참고 어휘 치-매기다"
38099,치-몰다,동사,아래쪽에서 위쪽으로 몰다.,반대말 내리-몰다
38135,치-밀다,동사,아래에서 위로 힘차게 솟아오르다.,
38161,치-받다,동사,"욕심, 분노 따위의 감정이 세차게 북받쳐 오르다.",
38166,치-받들다,동사,높이 받들다.,
38172,치받이-하다,동사,서까래 위에 산자를 엮고 지붕을 인 다음 밑에서 흙을 바르다.,"비슷한말 앙벽-하다(仰壁하다), 앙토-하다(仰土하다)"
38173,치받-치다,동사,연기나 불길 따위가 세차게 위로 솟아오르다.,
38187,치-벋다,동사,나뭇가지나 덩굴 따위가 위쪽으로 향하여 길게 자라다.,반대말 내리-벋다
38204,치-보다,동사,아래에서 위쪽을 향하여 보다.,
38233,치-불다,동사,바람이 아래에서 위를 향하여 약간 세게 불다.,
38236,치-붙다,동사,위로 치켜 올라가 붙다.,반대말 내리-붙다
38245,치-빼다,동사,(속되게) 냅다 달아나다.,
38246,치-뻗다,동사,위로 올려 뻗다.,
38247,치-뻗치다,동사,아래로부터 위로 올라 뻗치다.,
38248,치-뿜다,동사,위로 거세게 뿜다.,
38268,치사랑-하다,동사,손아랫사람이 손윗사람을 사랑하다.,
38324,치-살리다,동사,지나치게 치켜세우다.,
38348,치-서다,동사,위로 향하여 서다.,
38389,치-세우다,동사,위를 향하여 세우다.,
38412,치-솟다,동사,위쪽으로 힘차게 솟다.,비슷한말 솟구-치다
38462,치-쉬다,동사,숨을 크게 들이마시다.,반대말 내리-쉬다
38499,치-쌓다,동사,아래로부터 위로 올리어 쌓다.,
38501,치-쏘다,동사,활이나 총을 위로 향하여 쏘다.,반대말 내리-쏘다
38502,치-쓸다,동사,아래에서 위로 향하여 쓸다.,
38703,치어다-보다,동사,‘쳐다보다’의 본말.,준말 쳐다-보다
38737,치-오르다,동사,아래에서 위로 향하여 오르다.,
38765,치우다,동사,물건을 다른 데로 옮기다.,
38779,치우치다,동사,균형을 잃고 한쪽으로 쏠리다.,
38880,치이다,동사,천의 올이나 이불의 솜 따위가 한쪽으로 쏠리거나 뭉치다.,
38883,치-이다,동사,무거운 물건에 부딪히거나 깔리다.,
38906,치-읽다,동사,밑에서 위쪽으로 글을 읽다.,반대말 내리-읽다
38930,치-잡다,동사,추켜올려 잡다.,
39149,치-지르다,동사,아래에서 위로 지르다.,
39189,치-째다,동사,아래로부터 위로 향하여 째다.,
39191,치-째지다,동사,아래로부터 위로 향하여 째지다.,
39193,치-쪼다,동사,부리로 위쪽을 향하여 쪼다.,
39233,치-치다,동사,획을 위로 올려 긋다.,
39244,치카치카-하다,동사,이빨을 닦다.,
39250,치켜-들다,동사,위로 올려 들다.,비슷한말 치-들다
39251,치켜-뜨다,동사,눈을 아래에서 위로 올려 뜨다.,
39253,치켜-세우다,동사,옷깃이나 신체 일부 따위를 위로 가뜬하게 올려 세우다.,비슷한말 추켜-세우다
39255,치켜-올리다,동사,"옷이나 물건, 신체 일부 따위를 위로 가뜬하게 올리다.","비슷한말 추어-올리다, 추켜-올리다"
39278,치키다,동사,위로 향하여 끌어 올리다.,비슷한말 추어-올리다
39344,치-트리다,동사,아래에서 위로 향하여 던져 올리다.,"비슷한말 치-뜨리다, 치-치다"
39495,치-훑다,동사,아래에서 위로 훑다.,반대말 내리-훑다
39545,칙살-부리다,동사,잘고 더러운 짓이나 말 따위를 하다.,참고 어휘 착살-부리다
40593,칠떡-거리다,동사,물건이 길게 늘어져 자꾸 바닥에 닿았다 들렸다 하며 끌리다.,"비슷한말 칠떡-대다, 칠떡칠떡-하다"
40594,칠떡-대다,동사,물건이 길게 늘어져 자꾸 바닥에 닿았다 들렸다 하며 끌리다.,비슷한말 칠떡-거리다
40596,칠떡칠떡-하다,동사,물건이 자꾸 길게 늘어져 바닥에 닿았다 들렸다 하며 끌리다.,비슷한말 칠떡-거리다
40615,칠럼-거리다,동사,큰 그릇 따위에 그득 찬 액체가 자꾸 넘칠 듯이 흔들리다. 또는 자꾸 흔들리면서 넘쳐흐르다.,"비슷한말 칠럼-대다, 칠럼칠럼-하다"
40616,칠럼-대다,동사,큰 그릇 따위에 그득 찬 액체가 자꾸 넘칠 듯이 흔들리다. 또는 자꾸 흔들리면서 넘쳐흐르다.,비슷한말 칠럼-거리다
40618,칠럼칠럼-하다,동사,큰 그릇 따위에 그득 찬 액체가 넘칠 듯이 자꾸 흔들리다. 또는 흔들리면서 자꾸 넘쳐흐르다.,비슷한말 칠럼-거리다
40621,칠렁-거리다,동사,많이 괸 물 따위가 물결을 이루며 넘칠 듯 자꾸 흔들리다. 또는 그렇게 하다.,"비슷한말 칠렁-대다, 칠렁칠렁-하다"
40622,칠렁-대다,동사,많이 괸 물 따위가 물결을 이루며 넘칠 듯 자꾸 흔들리다. 또는 그렇게 하다.,비슷한말 칠렁-거리다
40623,칠렁-이다,동사,많이 괸 물 따위가 물결을 이루며 넘칠 듯 흔들리다. 또는 그렇게 하다.,
40625,칠렁칠렁-하다,동사,많이 괸 물 따위가 물결을 이루며 자꾸 넘칠 듯 흔들리다. 또는 그렇게 하다.,비슷한말 칠렁-거리다
40638,칠렐레팔렐레-하다,동사,가볍고 조심성 없이 행동을 하다.,
42557,칩떠-보다,동사,눈을 치뜨고 노려보다.,반대말 내립떠-보다
42558,칩떠-오르다,동사,아래에서 위로 힘 있게 오르다.,
42559,칩떠-치다,동사,아래에서 위로 힘 있게 치다.,
42560,칩뜨다,동사,몸을 힘차게 솟구치어 높이 떠오르다.,
44968,칵칵-거리다,동사,목구멍에 걸린 것을 힘 있게 내뱉는 소리를 자꾸 내다.,"비슷한말 칵칵-대다, 칵칵-하다"
44969,칵칵-대다,동사,목구멍에 걸린 것을 힘 있게 내뱉는 소리를 자꾸 내다.,비슷한말 칵칵-거리다
44970,칵칵-하다,동사,목구멍에 걸린 것을 힘 있게 자꾸 내뱉는 소리를 내다.,비슷한말 칵칵-거리다
45064,칸막이-하다,동사,둘러싸인 공간의 사이를 가로질러 막다.,
45159,칼가래질-하다,동사,가래를 모로 세워 흙을 깎다.,
45311,칼락-거리다,동사,가슴 속 얕은 곳에서 힘없이 울려 나오는 기침 소리가 잇따라 나다. 또는 그런 소리를 잇따라 내다.,"비슷한말 칼락-대다, 칼락칼락-하다"
45312,칼락-대다,동사,가슴 속 얕은 곳에서 힘없이 울려 나오는 기침 소리가 잇따라 나다. 또는 그런 소리를 잇따라 내다.,비슷한말 칼락-거리다
45315,칼락칼락-하다,동사,가슴 속 얕은 곳에서 힘없이 거칠게 잇따라 울려 나오는 기침 소리가 나다. 또는 그런 소리를 내다.,비슷한말 칼락-거리다
45316,칼락-하다,동사,가슴 속 얕은 곳에서 힘없이 거칠게 울려 나오는 기침 소리가 나다. 또는 그런 소리를 내다.,
45562,칼부림-하다,동사,남을 해치려고 칼을 함부로 내젓다.,
45670,칼싸움-하다,동사,진짜 칼이나 목검 따위를 써서 싸우다.,준말 칼쌈-하다
45739,칼질-하다,동사,칼로 물건을 베거나 깎거나 썰다.,
45940,캉캉-거리다,동사,작은 개가 자꾸 짖다.,비슷한말 캉캉-대다
45941,캉캉-대다,동사,작은 개가 자꾸 짖다.,비슷한말 캉캉-거리다
45946,캉캉-하다,동사,작은 개가 짖다.,
45994,캐-내다,동사,땅속에 묻힌 광물이나 식물 따위의 자연 생산물을 파서 끄집어내다.,비슷한말 파-내다
46045,캐다,동사,땅속에 묻힌 광물이나 식물 따위의 자연 생산물을 파서 꺼내다.,
46054,캐드득-거리다,동사,참다못하여 조금 높고 날카롭게 새어 나오는 소리로 자꾸 웃다.,"준말 캐득-거리다
비슷한말 캐드득-대다, 캐드득캐드득-하다
참고 어휘 키드득-거리다"
46055,캐드득-대다,동사,참다못하여 조금 높고 날카롭게 새어 나오는 소리로 자꾸 웃다.,"준말 캐득-대다
비슷한말 캐드득-거리다, 캐드득캐드득-하다
참고 어휘 키드득-대다"
46057,캐드득캐드득-하다,동사,참다못하여 조금 높고 날카롭게 자꾸 새어 나오는 소리로 웃다.,"준말 캐득캐득-하다
비슷한말 캐드득-거리다, 캐드득-대다
참고 어휘 키드득키드득-하다"
46058,캐드득-하다,동사,참다못하여 조금 높고 날카롭게 새어 나오는 소리로 웃다.,"준말 캐득-하다
참고 어휘 키드득-하다"
46072,캐들-거리다,동사,웃음을 걷잡지 못하여 입 속으로 조금 높고 날카롭게 자꾸 웃다.,"비슷한말 캐들-대다, 캐들캐들-하다
참고 어휘 키들-거리다"
46073,캐들-대다,동사,웃음을 걷잡지 못하여 입 속으로 조금 높고 날카롭게 자꾸 웃다.,비슷한말 캐들-거리다
46075,캐들캐들-하다,동사,웃음을 걷잡지 못하여 조금 높고 날카롭게 입 속으로 자꾸 웃다.,비슷한말 캐들-거리다
46288,캐-묻다,동사,자세히 파고들어 묻다.,본말 캐어-묻다
46512,캐어-묻다,동사,‘캐묻다’의 본말.,준말 캐-묻다
46617,캑캑-거리다,동사,목구멍에 무엇이 걸리거나 숨이 막혀서 잇따라 ‘캑캑’ 소리를 내다.,"비슷한말 캑캑-대다, 캑캑-하다"
46618,캑캑-대다,동사,목구멍에 무엇이 걸리거나 숨이 막혀서 잇따라 ‘캑캑’ 소리를 내다.,비슷한말 캑캑-거리다
46619,캑캑-하다,동사,목구멍에 무엇이 걸리거나 숨이 막혀서 ‘캑캑’ 소리를 내다.,비슷한말 캑캑-거리다
47118,캥캥-거리다,동사,여우 따위가 사납게 우는 소리가 자꾸 나다.,비슷한말 캥캥-대다
47120,캥캥-대다,동사,여우 따위가 사납게 우는 소리가 자꾸 나다.,비슷한말 캥캥-거리다
47122,캥캥-하다,동사,여우 따위가 사납게 자꾸 우는 소리가 나다.,
47142,캭캭-거리다,동사,목구멍에 깊이 걸린 것을 목구멍을 바짝 좁혀서 힘 있게 내뱉는 소리를 자꾸 내다.,"비슷한말 캭캭-대다, 캭캭-하다"
47143,캭캭-대다,동사,목구멍에 깊이 걸린 것을 목구멍을 바짝 좁혀서 힘 있게 내뱉는 소리를 자꾸 내다.,비슷한말 캭캭-거리다
47144,캭캭-하다,동사,목구멍에 깊이 걸린 것을 목구멍을 바짝 좁혀서 힘 있게 자꾸 내뱉는 소리를 내다.,비슷한말 캭캭-거리다
47147,캴캴-거리다,동사,새된 목소리로 못 참을 듯이 자꾸 웃다.,비슷한말 캴캴-대다
47148,캴캴-대다,동사,새된 목소리로 못 참을 듯이 자꾸 웃다.,비슷한말 캴캴-거리다
